community,soil_well_location,plate_unique,plate_id,plate_well,rfu
,,plate_21,RFP_1_plate_1_shaking,H7,288.856
,,plate_21,RFP_1_plate_1_shaking,H8,233.342
,,plate_21,RFP_1_plate_1_shaking,H9,251.499
,,plate_21,RFP_1_plate_1_shaking,H10,3.13
,,plate_21,RFP_1_plate_1_shaking,H11,3.186
,,plate_21,RFP_1_plate_1_shaking,H12,3.271
rfp-Rs5,D5,plate_22,RFP_2_plate_1,A1,21.267
,,plate_22,RFP_2_plate_1,A2,573.831
,,plate_22,RFP_2_plate_1,A3,346.977
,,plate_22,RFP_2_plate_1,A4,343.622
,,plate_22,RFP_2_plate_1,A5,306.65
,,plate_22,RFP_2_plate_1,A6,314.821
,,plate_22,RFP_2_plate_1,A7,264.563
,,plate_22,RFP_2_plate_1,A8,233.898
,,plate_22,RFP_2_plate_1,A9,180.87
,,plate_22,RFP_2_plate_1,A10,3.703
,,plate_22,RFP_2_plate_1,A11,3.648
,,plate_22,RFP_2_plate_1,A12,3.872
,,plate_22,RFP_2_plate_1,B1,19.858
,,plate_22,RFP_2_plate_1,B2,473.151
,,plate_22,RFP_2_plate_1,B3,291.088
,,plate_22,RFP_2_plate_1,B4,297.1
,,plate_22,RFP_2_plate_1,B5,280.788
,,plate_22,RFP_2_plate_1,B6,306.716
,,plate_22,RFP_2_plate_1,B7,297.92
,,plate_22,RFP_2_plate_1,B8,257.886
,,plate_22,RFP_2_plate_1,B9,136.88
,,plate_22,RFP_2_plate_1,B10,3.129
,,plate_22,RFP_2_plate_1,B11,3.393
,,plate_22,RFP_2_plate_1,B12,3.572
,,plate_22,RFP_2_plate_1,C1,30.659
,,plate_22,RFP_2_plate_1,C2,453.71
,,plate_22,RFP_2_plate_1,C3,284.881
,,plate_22,RFP_2_plate_1,C4,294.506
,,plate_22,RFP_2_plate_1,C5,287.233
,,plate_22,RFP_2_plate_1,C6,313.831
,,plate_22,RFP_2_plate_1,C7,321.457
,,plate_22,RFP_2_plate_1,C8,280.814
,,plate_22,RFP_2_plate_1,C9,3.52
,,plate_22,RFP_2_plate_1,C10,3.218
,,plate_22,RFP_2_plate_1,C11,3.378
,,plate_22,RFP_2_plate_1,C12,4.141
,,plate_22,RFP_2_plate_1,D1,27.261
,,plate_22,RFP_2_plate_1,D2,459.058
,,plate_22,RFP_2_plate_1,D3,234.342
,,plate_22,RFP_2_plate_1,D4,202.257
,,plate_22,RFP_2_plate_1,D5,295.014
,,plate_22,RFP_2_plate_1,D6,319.849
,,plate_22,RFP_2_plate_1,D7,317.65
,,plate_22,RFP_2_plate_1,D8,269.836
,,plate_22,RFP_2_plate_1,D9,3.74
,,plate_22,RFP_2_plate_1,D10,3.783
,,plate_22,RFP_2_plate_1,D11,3.533
,,plate_22,RFP_2_plate_1,D12,4.097
,,plate_22,RFP_2_plate_1,E1,29.784
,,plate_22,RFP_2_plate_1,E2,446.679
,,plate_22,RFP_2_plate_1,E3,265.431
,,plate_22,RFP_2_plate_1,E4,285.431
,,plate_22,RFP_2_plate_1,E5,296.542
,,plate_22,RFP_2_plate_1,E6,321.447
,,plate_22,RFP_2_plate_1,E7,303.958
,,plate_22,RFP_2_plate_1,E8,285.602
,,plate_22,RFP_2_plate_1,E9,3.593
,,plate_22,RFP_2_plate_1,E10,3.659
,,plate_22,RFP_2_plate_1,E11,4.061
,,plate_22,RFP_2_plate_1,E12,17.588
,,plate_22,RFP_2_plate_1,F1,28.983
,,plate_22,RFP_2_plate_1,F2,507.637
,,plate_22,RFP_2_plate_1,F3,249.021
,,plate_22,RFP_2_plate_1,F4,296.633
,,plate_22,RFP_2_plate_1,F5,286.105
,,plate_22,RFP_2_plate_1,F6,320.759
,,plate_22,RFP_2_plate_1,F7,327.948
,,plate_22,RFP_2_plate_1,F8,249.778
,,plate_22,RFP_2_plate_1,F9,233.35
,,plate_22,RFP_2_plate_1,F10,3.575
,,plate_22,RFP_2_plate_1,F11,3.287
,,plate_22,RFP_2_plate_1,F12,3.404
,,plate_22,RFP_2_plate_1,G1,26.538
,,plate_22,RFP_2_plate_1,G2,402.142
,,plate_22,RFP_2_plate_1,G3,266.211
,,plate_22,RFP_2_plate_1,G4,308.248
,,plate_22,RFP_2_plate_1,G5,293.915
,,plate_22,RFP_2_plate_1,G6,317.896
,,plate_22,RFP_2_plate_1,G7,311.659
,,plate_22,RFP_2_plate_1,G8,256.827
,,plate_22,RFP_2_plate_1,G9,259.039
,,plate_22,RFP_2_plate_1,G10,3.525
,,plate_22,RFP_2_plate_1,G11,3.478
,,plate_22,RFP_2_plate_1,G12,3.695
,,plate_22,RFP_2_plate_1,H1,22.084
,,plate_22,RFP_2_plate_1,H2,476.657
,,plate_22,RFP_2_plate_1,H3,288.032
,,plate_22,RFP_2_plate_1,H4,332.721
,,plate_22,RFP_2_plate_1,H5,290.32
,,plate_22,RFP_2_plate_1,H6,308.082
,,plate_22,RFP_2_plate_1,H7,250.688
,,plate_22,RFP_2_plate_1,H8,285.368
,,plate_22,RFP_2_plate_1,H9,3.263
,,plate_22,RFP_2_plate_1,H10,3.249
,,plate_22,RFP_2_plate_1,H11,3.996
,,plate_22,RFP_2_plate_1,H12,3.328
rfp-Rs5,D6,plate_23,RFP_3_plate_1,A1,23.989
,,plate_23,RFP_3_plate_1,A2,554.359
,,plate_23,RFP_3_plate_1,A3,316.893
,,plate_23,RFP_3_plate_1,A4,293.921
,,plate_23,RFP_3_plate_1,A5,334.894
,,plate_23,RFP_3_plate_1,A6,375.688
,,plate_23,RFP_3_plate_1,A7,329.726
,,plate_23,RFP_3_plate_1,A8,323.681
,,plate_23,RFP_3_plate_1,A9,93.107
,,plate_23,RFP_3_plate_1,A10,3.57
,,plate_23,RFP_3_plate_1,A11,3.293
,,plate_23,RFP_3_plate_1,A12,3.41
,,plate_23,RFP_3_plate_1,B1,29.39
,,plate_23,RFP_3_plate_1,B2,101.51
,,plate_23,RFP_3_plate_1,B3,281.107
,,plate_23,RFP_3_plate_1,B4,189.627
,,plate_23,RFP_3_plate_1,B5,307.747
,,plate_23,RFP_3_plate_1,B6,353.345
,,plate_23,RFP_3_plate_1,B7,313.217
,,plate_23,RFP_3_plate_1,B8,304.234
,,plate_23,RFP_3_plate_1,B9,300.364
,,plate_23,RFP_3_plate_1,B10,3.856
,,plate_23,RFP_3_plate_1,B11,3.678
,,plate_23,RFP_3_plate_1,B12,3.891
,,plate_23,RFP_3_plate_1,C1,29.539
,,plate_23,RFP_3_plate_1,C2,461.028
,,plate_23,RFP_3_plate_1,C3,273.719
,,plate_23,RFP_3_plate_1,C4,280.825
,,plate_23,RFP_3_plate_1,C5,333.73
,,plate_23,RFP_3_plate_1,C6,356.246
,,plate_23,RFP_3_plate_1,C7,344.596
,,plate_23,RFP_3_plate_1,C8,305.291
,,plate_23,RFP_3_plate_1,C9,3.999
,,plate_23,RFP_3_plate_1,C10,4.118
,,plate_23,RFP_3_plate_1,C11,3.21
,,plate_23,RFP_3_plate_1,C12,4.023
,,plate_23,RFP_3_plate_1,D1,28.361
,,plate_23,RFP_3_plate_1,D2,516.219
,,plate_23,RFP_3_plate_1,D3,273.541
,,plate_23,RFP_3_plate_1,D4,284.536
,,plate_23,RFP_3_plate_1,D5,368.341
,,plate_23,RFP_3_plate_1,D6,353.39
,,plate_23,RFP_3_plate_1,D7,341.999
,,plate_23,RFP_3_plate_1,D8,292.439
,,plate_23,RFP_3_plate_1,D9,3.811
,,plate_23,RFP_3_plate_1,D10,4.46
,,plate_23,RFP_3_plate_1,D11,4.129
,,plate_23,RFP_3_plate_1,D12,3.418
,,plate_23,RFP_3_plate_1,E1,30.249
,,plate_23,RFP_3_plate_1,E2,555.495
,,plate_23,RFP_3_plate_1,E3,279.704
,,plate_23,RFP_3_plate_1,E4,286.122
,,plate_23,RFP_3_plate_1,E5,330.451
,,plate_23,RFP_3_plate_1,E6,361.432
,,plate_23,RFP_3_plate_1,E7,356.8
,,plate_23,RFP_3_plate_1,E8,309.428
,,plate_23,RFP_3_plate_1,E9,263.804
,,plate_23,RFP_3_plate_1,E10,5.364
,,plate_23,RFP_3_plate_1,E11,4.724
,,plate_23,RFP_3_plate_1,E12,3.942
,,plate_23,RFP_3_plate_1,F1,30.417
,,plate_23,RFP_3_plate_1,F2,494.589
,,plate_23,RFP_3_plate_1,F3,272.851
,,plate_23,RFP_3_plate_1,F4,283.768
,,plate_23,RFP_3_plate_1,F5,336.806
,,plate_23,RFP_3_plate_1,F6,362.009
,,plate_23,RFP_3_plate_1,F7,359.247
,,plate_23,RFP_3_plate_1,F8,307.733
,,plate_23,RFP_3_plate_1,F9,280.002
,,plate_23,RFP_3_plate_1,F10,4.072
,,plate_23,RFP_3_plate_1,F11,3.155
,,plate_23,RFP_3_plate_1,F12,4.164
,,plate_23,RFP_3_plate_1,G1,29.242
,,plate_23,RFP_3_plate_1,G2,533.825
,,plate_23,RFP_3_plate_1,G3,278.36
,,plate_23,RFP_3_plate_1,G4,293.759
,,plate_23,RFP_3_plate_1,G5,350.384
,,plate_23,RFP_3_plate_1,G6,369.184
,,plate_23,RFP_3_plate_1,G7,378.176
,,plate_23,RFP_3_plate_1,G8,296.189
,,plate_23,RFP_3_plate_1,G9,193.829
,,plate_23,RFP_3_plate_1,G10,3.806
,,plate_23,RFP_3_plate_1,G11,3.8
,,plate_23,RFP_3_plate_1,G12,3.678
,,plate_23,RFP_3_plate_1,H1,21.021
,,plate_23,RFP_3_plate_1,H2,341.404
,,plate_23,RFP_3_plate_1,H3,244.194
,,plate_23,RFP_3_plate_1,H4,303.926
,,plate_23,RFP_3_plate_1,H5,353.113
,,plate_23,RFP_3_plate_1,H6,406.37
,,plate_23,RFP_3_plate_1,H7,390.146
,,plate_23,RFP_3_plate_1,H8,347.294
,,plate_23,RFP_3_plate_1,H9,313.866
,,plate_23,RFP_3_plate_1,H10,3.671
,,plate_23,RFP_3_plate_1,H11,3.616
,,plate_23,RFP_3_plate_1,H12,3.746
